id,group,passive_count,word_count,I_liwc,I_c,wc_c
htmqvo,dep,0,329,39,22.5062140391254,158.764096662831
htmm9w,dep,2,434,35,18.5062140391254,263.764096662831
htmklc,dep,0,5,0,-16.4937859608746,-165.235903337169
htmigr,dep,1,24,0,-16.4937859608746,-146.235903337169
htmewq,dep,0,195,25,8.50621403912543,24.7640966628308
htmday,dep,0,49,0,-16.4937859608746,-121.235903337169
htmcgq,dep,1,113,16,-0.493785960874568,-57.2359033371692
htm83g,dep,3,379,37,20.5062140391254,208.764096662831
htm494,dep,0,223,10,-6.49378596087457,52.7640966628308
htm129,dep,0,68,12,-4.49378596087457,-102.235903337169
htlwq3,dep,0,12,1,-15.4937859608746,-158.235903337169
htluwz,dep,1,277,35,18.5062140391254,106.764096662831
htltx5,dep,0,124,18,1.50621403912543,-46.2359033371692
htlsi6,dep,2,133,13,-3.49378596087457,-37.2359033371692
htlqn8,dep,2,206,31,14.5062140391254,35.7640966628308
htlmlw,dep,1,92,13,-3.49378596087457,-78.2359033371692
htlkxl,dep,0,35,6,-10.4937859608746,-135.235903337169
htlkwy,dep,1,195,18,1.50621403912543,24.7640966628308
htljj5,dep,0,180,19,2.50621403912543,9.76409666283084
htlexl,dep,2,332,53,36.5062140391254,161.764096662831
htlci8,dep,0,56,12,-4.49378596087457,-114.235903337169
htl971,dep,0,124,23,6.50621403912543,-46.2359033371692
htl96w,dep,0,49,5,-11.4937859608746,-121.235903337169
htl78c,dep,0,33,3,-13.4937859608746,-137.235903337169
htl780,dep,0,88,9,-7.49378596087457,-82.2359033371692
htl6q1,dep,1,164,13,-3.49378596087457,-6.23590333716916
htl5az,dep,3,455,29,12.5062140391254,284.764096662831
htkzjq,dep,2,219,26,9.50621403912543,48.7640966628308
htkwlu,dep,0,76,13,-3.49378596087457,-94.2359033371692
htkusq,dep,2,286,32,15.5062140391254,115.764096662831
htktho,dep,4,920,98,81.5062140391254,749.764096662831
htkp90,dep,1,593,76,59.5062140391254,422.764096662831
htkm9m,dep,3,91,8,-8.49378596087457,-79.2359033371692
htkk0j,dep,2,237,26,9.50621403912543,66.7640966628308
htkhw8,dep,4,204,26,9.50621403912543,33.7640966628308
htkesw,dep,1,460,58,41.5062140391254,289.764096662831
htk8ll,dep,0,35,7,-9.49378596087457,-135.235903337169
htk32n,dep,0,37,5,-11.4937859608746,-133.235903337169
htk18o,dep,0,280,43,26.5062140391254,109.764096662831
htk0q5,dep,1,363,33,16.5062140391254,192.764096662831
htjw5i,dep,0,63,12,-4.49378596087457,-107.235903337169
htjrlq,dep,2,374,54,37.5062140391254,203.764096662831
htjpd0,dep,0,42,6,-10.4937859608746,-128.235903337169
htjp37,dep,0,157,23,6.50621403912543,-13.2359033371692
htjnez,dep,1,154,14,-2.49378596087457,-16.2359033371692
htjn5z,dep,0,120,18,1.50621403912543,-50.2359033371692
htjgcn,dep,3,291,45,28.5062140391254,120.764096662831
htjbsn,dep,0,164,20,3.50621403912543,-6.23590333716916
htjbb1,dep,0,61,0,-16.4937859608746,-109.235903337169
htj9d1,dep,0,54,7,-9.49378596087457,-116.235903337169
htj6ze,dep,0,269,19,2.50621403912543,98.7640966628308
htj67y,dep,2,264,27,10.5062140391254,93.7640966628308
htj5d2,dep,0,120,9,-7.49378596087457,-50.2359033371692
htixe4,dep,1,110,23,6.50621403912543,-60.2359033371692
htitye,dep,1,90,8,-8.49378596087457,-80.2359033371692
htinps,dep,1,189,27,10.5062140391254,18.7640966628308
htimu6,dep,3,455,24,7.50621403912543,284.764096662831
htikc6,dep,0,126,22,5.50621403912543,-44.2359033371692
htif3i,dep,3,112,9,-7.49378596087457,-58.2359033371692
htidkb,dep,0,106,14,-2.49378596087457,-64.2359033371692
hti80h,dep,4,687,64,47.5062140391254,516.764096662831
hti32d,dep,10,722,80,63.5062140391254,551.764096662831
hti0gm,dep,0,25,6,-10.4937859608746,-145.235903337169
hthwtr,dep,0,37,0,-16.4937859608746,-133.235903337169
hthsjm,dep,2,136,17,0.506214039125432,-34.2359033371692
hthpq0,dep,0,54,8,-8.49378596087457,-116.235903337169
hthl6b,dep,2,216,20,3.50621403912543,45.7640966628308
hthkbg,dep,2,312,34,17.5062140391254,141.764096662831
hthfx6,dep,0,72,8,-8.49378596087457,-98.2359033371692
hthec4,dep,2,367,55,38.5062140391254,196.764096662831
hth51w,dep,0,454,55,38.5062140391254,283.764096662831
hth249,dep,0,140,18,1.50621403912543,-30.2359033371692
htgx2l,dep,3,517,59,42.5062140391254,346.764096662831
htgvst,dep,0,49,7,-9.49378596087457,-121.235903337169
htgvov,dep,0,162,18,1.50621403912543,-8.23590333716916
htgvdh,dep,0,111,20,3.50621403912543,-59.2359033371692
htgqq4,dep,0,49,5,-11.4937859608746,-121.235903337169
htgpiy,dep,0,207,15,-1.49378596087457,36.7640966628308
htgl6c,dep,0,208,25,8.50621403912543,37.7640966628308
htgjih,dep,3,135,13,-3.49378596087457,-35.2359033371692
htge8z,dep,0,164,17,0.506214039125432,-6.23590333716916
htgdwc,dep,0,30,8,-8.49378596087457,-140.235903337169
htgaxz,dep,0,148,23,6.50621403912543,-22.2359033371692
htg8yz,dep,3,267,31,14.5062140391254,96.7640966628309
htfwqh,dep,2,246,25,8.50621403912543,75.7640966628308
htffe3,dep,0,41,6,-10.4937859608746,-129.235903337169
htfej8,dep,0,65,12,-4.49378596087457,-105.235903337169
htf8py,dep,0,14,1,-15.4937859608746,-156.235903337169
htf5nh,dep,0,141,19,2.50621403912543,-29.2359033371692
htf34k,dep,1,77,8,-8.49378596087457,-93.2359033371692
htf23s,dep,1,98,6,-10.4937859608746,-72.2359033371692
htf1j3,dep,1,115,13,-3.49378596087457,-55.2359033371692
htevvy,dep,0,40,6,-10.4937859608746,-130.235903337169
hteuyb,dep,2,223,18,1.50621403912543,52.7640966628308
htetjr,dep,0,127,24,7.50621403912543,-43.2359033371692
htepli,dep,0,161,21,4.50621403912543,-9.23590333716916
htep16,dep,1,221,23,6.50621403912543,50.7640966628308
hteos8,dep,0,79,10,-6.49378596087457,-91.2359033371692
hten0d,dep,0,66,9,-7.49378596087457,-104.235903337169
htejy3,dep,3,268,29,12.5062140391254,97.7640966628308
htei7k,dep,8,1527,120,103.506214039125,1356.76409666283
htef57,dep,2,731,92,75.5062140391254,560.764096662831
htef1l,dep,0,24,4,-12.4937859608746,-146.235903337169
htedr5,dep,0,55,5,-11.4937859608746,-115.235903337169
hte7ul,dep,1,18,5,-11.4937859608746,-152.235903337169
hte3y7,dep,3,239,30,13.5062140391254,68.7640966628308
htdy7b,dep,8,457,67,50.5062140391254,286.764096662831
htdxli,dep,0,146,20,3.50621403912543,-24.2359033371692
htdvqi,dep,1,121,15,-1.49378596087457,-49.2359033371692
htds8y,dep,0,157,23,6.50621403912543,-13.2359033371692
htdqsa,dep,1,79,8,-8.49378596087457,-91.2359033371692
htdpyb,dep,0,108,12,-4.49378596087457,-62.2359033371692
htdn6p,dep,0,9,0,-16.4937859608746,-161.235903337169
htdll1,dep,3,157,19,2.50621403912543,-13.2359033371692
htdlaq,dep,1,144,21,4.50621403912543,-26.2359033371692
htdgi1,dep,1,107,19,2.50621403912543,-63.2359033371692
htd8on,dep,0,59,7,-9.49378596087457,-111.235903337169
htd7hc,dep,0,37,4,-12.4937859608746,-133.235903337169
htd64r,dep,0,166,15,-1.49378596087457,-4.23590333716916
htd3cz,dep,2,222,28,11.5062140391254,51.7640966628308
htd1th,dep,0,42,12,-4.49378596087457,-128.235903337169
htd02y,dep,0,7,1,-15.4937859608746,-163.235903337169
htczzm,dep,5,563,66,49.5062140391254,392.764096662831
htcw6k,dep,0,698,66,49.5062140391254,527.764096662831
htcttl,dep,1,88,11,-5.49378596087457,-82.2359033371692
htct0d,dep,2,75,6,-10.4937859608746,-95.2359033371692
htcszm,dep,0,151,25,8.50621403912543,-19.2359033371692
htcs60,dep,1,242,24,7.50621403912543,71.7640966628308
htcqxc,dep,1,250,36,19.5062140391254,79.7640966628308
htcmsc,dep,1,275,52,35.5062140391254,104.764096662831
htckan,dep,0,35,4,-12.4937859608746,-135.235903337169
htcjfk,dep,0,199,19,2.50621403912543,28.7640966628308
htcfjw,dep,0,46,8,-8.49378596087457,-124.235903337169
htcf58,dep,0,14,1,-15.4937859608746,-156.235903337169
htcedf,dep,0,155,26,9.50621403912543,-15.2359033371692
htcd7l,dep,9,547,76,59.5062140391254,376.764096662831
htccrd,dep,0,87,16,-0.493785960874568,-83.2359033371692
htcbbr,dep,1,138,25,8.50621403912543,-32.2359033371692
htcav8,dep,0,58,0,-16.4937859608746,-112.235903337169
htc8mo,dep,1,135,6,-10.4937859608746,-35.2359033371692
htc7is,dep,0,110,13,-3.49378596087457,-60.2359033371692
htc6z0,dep,3,439,55,38.5062140391254,268.764096662831
htc523,dep,0,87,2,-14.4937859608746,-83.2359033371692
htc46x,dep,1,116,13,-3.49378596087457,-54.2359033371692
htc259,dep,1,155,15,-1.49378596087457,-15.2359033371692
htc1sk,dep,1,180,18,1.50621403912543,9.76409666283084
htc13y,dep,0,113,17,0.506214039125432,-57.2359033371692
htbybx,dep,0,106,20,3.50621403912543,-64.2359033371692
htbxx0,dep,4,143,15,-1.49378596087457,-27.2359033371692
htbxcl,dep,0,11,2,-14.4937859608746,-159.235903337169
htbwyv,dep,3,267,38,21.5062140391254,96.7640966628309
htbwwb,dep,1,175,15,-1.49378596087457,4.76409666283084
htbwec,dep,0,141,26,9.50621403912543,-29.2359033371692
htbvxu,dep,0,51,10,-6.49378596087457,-119.235903337169
htbvj9,dep,1,347,51,34.5062140391254,176.764096662831
htbtty,dep,0,147,14,-2.49378596087457,-23.2359033371692
htbt2g,dep,0,94,12,-4.49378596087457,-76.2359033371692
htbt1n,dep,0,53,5,-11.4937859608746,-117.235903337169
htbsfk,dep,0,30,7,-9.49378596087457,-140.235903337169
htbqma,dep,0,49,8,-8.49378596087457,-121.235903337169
htboi0,dep,0,41,5,-11.4937859608746,-129.235903337169
htbmd1,dep,3,488,51,34.5062140391254,317.764096662831
htbm91,dep,0,72,8,-8.49378596087457,-98.2359033371692
htbj7n,dep,0,89,4,-12.4937859608746,-81.2359033371692
htbhi2,dep,0,137,14,-2.49378596087457,-33.2359033371692
htbh6n,dep,0,44,2,-14.4937859608746,-126.235903337169
htb86e,dep,0,67,4,-12.4937859608746,-103.235903337169
htb7eg,dep,4,271,25,8.50621403912543,100.764096662831
htb6fn,dep,1,74,14,-2.49378596087457,-96.2359033371692
htazk1,dep,0,93,14,-2.49378596087457,-77.2359033371692
htawek,dep,3,209,11,-5.49378596087457,38.7640966628308
htaw5v,dep,0,308,33,16.5062140391254,137.764096662831
htaw27,dep,1,294,34,17.5062140391254,123.764096662831
htav96,dep,2,1162,145,128.506214039125,991.764096662831
htauqb,dep,1,248,30,13.5062140391254,77.7640966628308
htat9m,dep,0,39,7,-9.49378596087457,-131.235903337169
htat9j,dep,0,48,7,-9.49378596087457,-122.235903337169
htarpn,dep,0,291,31,14.5062140391254,120.764096662831
htajgf,dep,0,76,12,-4.49378596087457,-94.2359033371692
htaj0u,dep,1,230,23,6.50621403912543,59.7640966628308
htahk4,dep,4,108,12,-4.49378596087457,-62.2359033371692
htagsa,dep,2,329,35,18.5062140391254,158.764096662831
htag08,dep,1,85,7,-9.49378596087457,-85.2359033371692
htafxz,dep,2,179,12,-4.49378596087457,8.76409666283084
htac5s,dep,0,381,39,22.5062140391254,210.764096662831
htac4r,dep,0,228,35,18.5062140391254,57.7640966628308
htab9e,dep,1,157,15,-1.49378596087457,-13.2359033371692
hta8hj,dep,1,45,0,-16.4937859608746,-125.235903337169
hta5wf,dep,1,137,26,9.50621403912543,-33.2359033371692
hta5n1,dep,2,135,10,-6.49378596087457,-35.2359033371692
hta44e,dep,1,553,82,65.5062140391254,382.764096662831
hta3ms,dep,0,104,12,-4.49378596087457,-66.2359033371692
hta3ec,dep,2,379,53,36.5062140391254,208.764096662831
hta2uj,dep,2,398,47,30.5062140391254,227.764096662831
hta22b,dep,2,327,26,9.50621403912543,156.764096662831
hta197,dep,6,812,76,59.5062140391254,641.764096662831
hta0k7,dep,0,384,48,31.5062140391254,213.764096662831
ht9w7z,dep,0,19,1,-15.4937859608746,-151.235903337169
ht9v6i,dep,4,100,5,-11.4937859608746,-70.2359033371692
ht9pw4,dep,3,250,22,5.50621403912543,79.7640966628308
ht9n5k,dep,0,200,35,18.5062140391254,29.7640966628308
ht9kd6,dep,2,178,28,11.5062140391254,7.76409666283084
ht9k9m,dep,0,281,37,20.5062140391254,110.764096662831
ht9jtj,dep,0,22,1,-15.4937859608746,-148.235903337169
ht9id8,dep,2,228,23,6.50621403912543,57.7640966628308
ht9c6d,dep,0,36,6,-10.4937859608746,-134.235903337169
ht986r,dep,0,73,9,-7.49378596087457,-97.2359033371692
ht95rw,dep,0,156,23,6.50621403912543,-14.2359033371692
ht95h7,dep,0,223,17,0.506214039125432,52.7640966628308
ht93zj,dep,0,23,5,-11.4937859608746,-147.235903337169
ht8x7q,dep,0,94,14,-2.49378596087457,-76.2359033371692
ht8whz,dep,1,294,33,16.5062140391254,123.764096662831
ht8ukc,dep,2,231,29,12.5062140391254,60.7640966628308
ht8qe4,dep,1,74,11,-5.49378596087457,-96.2359033371692
ht8mup,dep,0,61,3,-13.4937859608746,-109.235903337169
ht8mdt,dep,1,115,12,-4.49378596087457,-55.2359033371692
ht8m4h,dep,0,28,2,-14.4937859608746,-142.235903337169
ht8j4u,dep,1,45,4,-12.4937859608746,-125.235903337169
ht8hux,dep,0,77,9,-7.49378596087457,-93.2359033371692
ht8es5,dep,4,507,38,21.5062140391254,336.764096662831
ht8dos,dep,1,66,3,-13.4937859608746,-104.235903337169
ht89iz,dep,1,87,13,-3.49378596087457,-83.2359033371692
ht85sd,dep,1,69,2,-14.4937859608746,-101.235903337169
ht85cl,dep,1,22,3,-13.4937859608746,-148.235903337169
ht84oi,dep,3,466,47,30.5062140391254,295.764096662831
ht84de,dep,1,242,26,9.50621403912543,71.7640966628308
ht82gx,dep,1,392,53,36.5062140391254,221.764096662831
ht8191,dep,0,73,9,-7.49378596087457,-97.2359033371692
ht80tz,dep,0,326,39,22.5062140391254,155.764096662831
ht7zey,dep,0,67,13,-3.49378596087457,-103.235903337169
ht7vd7,dep,1,109,17,0.506214039125432,-61.2359033371692
ht7rxm,dep,0,42,8,-8.49378596087457,-128.235903337169
ht7rse,dep,0,10,2,-14.4937859608746,-160.235903337169
ht7oxa,dep,4,212,20,3.50621403912543,41.7640966628308
ht7ot9,dep,2,284,50,33.5062140391254,113.764096662831
ht7o41,dep,1,205,26,9.50621403912543,34.7640966628308
ht7mao,dep,3,123,18,1.50621403912543,-47.2359033371692
ht7kor,dep,1,314,27,10.5062140391254,143.764096662831
ht7hm8,dep,2,504,58,41.5062140391254,333.764096662831
ht7hik,dep,1,121,15,-1.49378596087457,-49.2359033371692
ht7g02,dep,0,25,2,-14.4937859608746,-145.235903337169
ht7fbt,dep,1,141,2,-14.4937859608746,-29.2359033371692
ht7dks,dep,3,298,40,23.5062140391254,127.764096662831
ht7b5t,dep,2,154,17,0.506214039125432,-16.2359033371692
ht7b1w,dep,2,318,31,14.5062140391254,147.764096662831
ht7a5b,dep,0,36,6,-10.4937859608746,-134.235903337169
ht79be,dep,4,392,29,12.5062140391254,221.764096662831
ht6yad,dep,0,39,4,-12.4937859608746,-131.235903337169
ht6xs2,dep,0,7,2,-14.4937859608746,-163.235903337169
ht6xey,dep,0,87,11,-5.49378596087457,-83.2359033371692
ht6waq,dep,1,146,20,3.50621403912543,-24.2359033371692
ht6uzi,dep,0,6,0,-16.4937859608746,-164.235903337169
ht6ulz,dep,0,86,10,-6.49378596087457,-84.2359033371692
ht6t89,dep,2,229,29,12.5062140391254,58.7640966628308
ht6skt,dep,4,333,44,27.5062140391254,162.764096662831
ht6q6g,dep,1,101,10,-6.49378596087457,-69.2359033371692
ht6o02,dep,6,589,19,2.50621403912543,418.764096662831
ht6j5f,dep,2,142,28,11.5062140391254,-28.2359033371692
ht6b1d,dep,0,36,2,-14.4937859608746,-134.235903337169
ht69vr,dep,0,58,1,-15.4937859608746,-112.235903337169
ht68bb,dep,0,10,2,-14.4937859608746,-160.235903337169
ht675k,dep,0,62,8,-8.49378596087457,-108.235903337169
ht63u9,dep,3,370,42,25.5062140391254,199.764096662831
ht62gg,dep,0,30,4,-12.4937859608746,-140.235903337169
ht6172,dep,0,35,3,-13.4937859608746,-135.235903337169
ht5z56,dep,0,269,25,8.50621403912543,98.7640966628308
ht5yz0,dep,0,81,6,-10.4937859608746,-89.2359033371692
ht5yw5,dep,0,51,7,-9.49378596087457,-119.235903337169
ht5yav,dep,0,95,7,-9.49378596087457,-75.2359033371692
ht5ut6,dep,0,14,3,-13.4937859608746,-156.235903337169
ht5u3i,dep,0,141,16,-0.493785960874568,-29.2359033371692
ht5qzr,dep,1,88,16,-0.493785960874568,-82.2359033371692
ht5qv3,dep,1,92,14,-2.49378596087457,-78.2359033371692
ht5osl,dep,4,403,55,38.5062140391254,232.764096662831
ht5nsv,dep,0,126,13,-3.49378596087457,-44.2359033371692
ht5mw3,dep,0,50,8,-8.49378596087457,-120.235903337169
ht5mjf,dep,8,1927,191,174.506214039125,1756.76409666283
ht5fr3,dep,0,77,5,-11.4937859608746,-93.2359033371692
ht5ffo,dep,0,73,13,-3.49378596087457,-97.2359033371692
ht5e0j,dep,0,34,5,-11.4937859608746,-136.235903337169
ht5dod,dep,1,85,8,-8.49378596087457,-85.2359033371692
ht58uu,dep,2,227,23,6.50621403912543,56.7640966628308
ht58lg,dep,1,50,6,-10.4937859608746,-120.235903337169
ht54hr,dep,2,432,34,17.5062140391254,261.764096662831
ht5447,dep,2,144,21,4.50621403912543,-26.2359033371692
ht4y1c,dep,0,7,0,-16.4937859608746,-163.235903337169
ht4wqg,dep,2,587,59,42.5062140391254,416.764096662831
ht4w7h,dep,0,150,20,3.50621403912543,-20.2359033371692
ht4slz,dep,5,684,101,84.5062140391254,513.764096662831
ht4rew,dep,1,72,8,-8.49378596087457,-98.2359033371692
ht4pbi,dep,1,44,2,-14.4937859608746,-126.235903337169
ht4ofy,dep,1,216,26,9.50621403912543,45.7640966628308
ht4nnz,dep,1,51,5,-11.4937859608746,-119.235903337169
ht4njr,dep,0,236,27,10.5062140391254,65.7640966628308
ht4ksp,dep,1,198,29,12.5062140391254,27.7640966628308
ht4frs,dep,1,82,16,-0.493785960874568,-88.2359033371692
ht49c5,dep,0,12,0,-16.4937859608746,-158.235903337169
ht467v,dep,2,320,45,28.5062140391254,149.764096662831
ht45u0,dep,1,596,70,53.5062140391254,425.764096662831
ht458e,dep,0,366,56,39.5062140391254,195.764096662831
ht44ir,dep,2,144,25,8.50621403912543,-26.2359033371692
ht43j3,dep,2,114,2,-14.4937859608746,-56.2359033371692
ht41ar,dep,0,86,3,-13.4937859608746,-84.2359033371692
ht3zyh,dep,0,356,55,38.5062140391254,185.764096662831
ht3yy6,dep,1,127,19,2.50621403912543,-43.2359033371692
ht3whw,dep,5,442,4,-12.4937859608746,271.764096662831
ht3spn,dep,0,24,1,-15.4937859608746,-146.235903337169
ht3qgt,dep,4,182,20,3.50621403912543,11.7640966628308
ht3oj6,dep,0,216,28,11.5062140391254,45.7640966628308
ht3oca,dep,1,106,5,-11.4937859608746,-64.2359033371692
ht3mw1,dep,4,598,86,69.5062140391254,427.764096662831
ht3l3a,dep,5,178,22,5.50621403912543,7.76409666283084
ht3cft,dep,0,44,5,-11.4937859608746,-126.235903337169
ht3c3h,dep,1,141,15,-1.49378596087457,-29.2359033371692
ht3c1j,dep,0,96,10,-6.49378596087457,-74.2359033371692
ht39qu,dep,0,120,10,-6.49378596087457,-50.2359033371692
ht37so,dep,2,140,14,-2.49378596087457,-30.2359033371692
ht37g0,dep,3,406,42,25.5062140391254,235.764096662831
ht35xh,dep,0,16,6,-10.4937859608746,-154.235903337169
ht35st,dep,0,18,0,-16.4937859608746,-152.235903337169
ht2zr6,dep,1,169,16,-0.493785960874568,-1.23590333716916
ht2ydd,dep,0,130,20,3.50621403912543,-40.2359033371692
ht2w9j,dep,0,44,9,-7.49378596087457,-126.235903337169
ht2ti0,dep,0,111,14,-2.49378596087457,-59.2359033371692
ht2ja0,dep,9,794,115,98.5062140391254,623.764096662831
ht2igj,dep,2,173,16,-0.493785960874568,2.76409666283084
ht2gbt,dep,3,152,11,-5.49378596087457,-18.2359033371692
ht2cey,dep,3,535,28,11.5062140391254,364.764096662831
ht29vs,dep,0,153,21,4.50621403912543,-17.2359033371692
ht25rp,dep,1,138,10,-6.49378596087457,-32.2359033371692
ht25j1,dep,0,79,11,-5.49378596087457,-91.2359033371692
ht24yx,dep,0,220,26,9.50621403912543,49.7640966628308
ht24sz,dep,0,62,6,-10.4937859608746,-108.235903337169
ht1wi2,dep,2,275,27,10.5062140391254,104.764096662831
ht1uov,dep,0,40,5,-11.4937859608746,-130.235903337169
ht1sgv,dep,0,78,12,-4.49378596087457,-92.2359033371692
ht1rw9,dep,0,218,11,-5.49378596087457,47.7640966628308
ht1oya,dep,0,144,18,1.50621403912543,-26.2359033371692
ht1nak,dep,1,52,6,-10.4937859608746,-118.235903337169
ht1mi8,dep,2,243,21,4.50621403912543,72.7640966628308
ht1ilf,dep,1,151,21,4.50621403912543,-19.2359033371692
ht1gp9,dep,6,937,102,85.5062140391254,766.764096662831
ht1g6p,dep,0,107,10,-6.49378596087457,-63.2359033371692
ht1ffx,dep,0,92,0,-16.4937859608746,-78.2359033371692
ht1dys,dep,0,81,8,-8.49378596087457,-89.2359033371692
ht1b1w,dep,0,185,25,8.50621403912543,14.7640966628308
ht1acz,dep,2,228,19,2.50621403912543,57.7640966628308
ht0r8v,dep,5,444,49,32.5062140391254,273.764096662831
ht0r4i,dep,0,34,0,-16.4937859608746,-136.235903337169
ht0j87,dep,0,222,22,5.50621403912543,51.7640966628308
ht0j72,dep,0,52,5,-11.4937859608746,-118.235903337169
ht0i3l,dep,1,533,71,54.5062140391254,362.764096662831
ht0f9p,dep,0,137,20,3.50621403912543,-33.2359033371692
ht0czy,dep,1,739,98,81.5062140391254,568.764096662831
ht08q3,dep,1,317,27,10.5062140391254,146.764096662831
ht06qk,dep,0,33,4,-12.4937859608746,-137.235903337169
ht02ii,dep,0,119,13,-3.49378596087457,-51.2359033371692
ht027p,dep,13,1592,210,193.506214039125,1421.76409666283
hszz3i,dep,12,844,79,62.5062140391254,673.764096662831
hszyzy,dep,0,72,6,-10.4937859608746,-98.2359033371692
hszy0o,dep,0,7,1,-15.4937859608746,-163.235903337169
hszvoq,dep,4,217,22,5.50621403912543,46.7640966628308
hszuqi,dep,0,143,12,-4.49378596087457,-27.2359033371692
hszog6,dep,0,87,6,-10.4937859608746,-83.2359033371692
hszmcj,dep,1,118,10,-6.49378596087457,-52.2359033371692
hszl6d,dep,2,225,26,9.50621403912543,54.7640966628308
hszir9,dep,0,39,8,-8.49378596087457,-131.235903337169
hszign,dep,5,476,70,53.5062140391254,305.764096662831
hszht9,dep,3,470,59,42.5062140391254,299.764096662831
hszgqg,dep,1,195,19,2.50621403912543,24.7640966628308
hszdk6,dep,1,97,10,-6.49378596087457,-73.2359033371692
hszc84,dep,6,600,73,56.5062140391254,429.764096662831
hsz708,dep,2,531,53,36.5062140391254,360.764096662831
hsz5v7,dep,2,459,44,27.5062140391254,288.764096662831
hsz4mk,dep,0,105,17,0.506214039125432,-65.2359033371692
hsyvj2,dep,1,79,14,-2.49378596087457,-91.2359033371692
hsytzr,dep,1,71,6,-10.4937859608746,-99.2359033371692
hsytj7,dep,3,224,18,1.50621403912543,53.7640966628308
hsysso,dep,0,32,4,-12.4937859608746,-138.235903337169
hsyrfe,dep,0,170,28,11.5062140391254,-0.235903337169162
hsycdt,dep,0,18,2,-14.4937859608746,-152.235903337169
hsyc69,dep,1,93,1,-15.4937859608746,-77.2359033371692
hsya17,dep,1,173,26,9.50621403912543,2.76409666283084
